Date,Location,Rainfall,Cloud3pm,Temp3pm
2010-03-21,Cairns,0.0,7.0,29.2
2010-03-22,Cairns,2.2,7.0,27.3
2010-03-23,Cairns,6.0,7.0,27.5
2010-03-24,Cairns,25.2,7.0,27.7
2010-03-25,Cairns,5.4,8.0,24.4
2010-03-26,Cairns,115.8,8.0,24.1
2010-03-27,Cairns,54.0,7.0,26.2
2010-03-28,Cairns,44.4,8.0,25.1
2010-03-29,Cairns,23.8,7.0,28.5
2010-03-30,Cairns,6.8,5.0,30.0
2010-03-31,Cairns,2.6,8.0,25.2
2010-04-01,Cairns,12.8,8.0,24.5
2010-04-02,Cairns,20.4,8.0,25.1
2010-04-03,Cairns,25.8,8.0,23.9
2010-04-04,Cairns,55.6,8.0,23.8
2010-04-05,Cairns,31.2,7.0,26.7
2010-04-06,Cairns,27.2,8.0,24.1
2010-04-07,Cairns,20.4,6.0,29.2
2010-04-08,Cairns,0.4,5.0,29.2
2010-04-09,Cairns,0.2,1.0,29.4
2010-04-10,Cairns,0.0,3.0,29.4
2010-04-11,Cairns,0.0,2.0,28.5
2010-04-12,Cairns,0.0,3.0,28.6
2010-04-13,Cairns,0.0,2.0,29.6
2010-04-14,Cairns,1.2,8.0,24.1
2010-04-15,Cairns,5.4,7.0,28.3
2010-04-16,Cairns,2.4,7.0,26.2
2010-04-17,Cairns,2.2,6.0,29.5
2010-04-18,Cairns,6.6,8.0,24.2
2010-04-19,Cairns,13.6,8.0,26.4
2010-04-20,Cairns,1.4,6.0,28.8
2010-04-21,Cairns,0.0,7.0,29.2
2010-04-22,Cairns,0.4,7.0,27.2
2010-04-23,Cairns,0.0,7.0,27.0
2010-04-24,Cairns,1.2,7.0,27.0
2010-04-25,Cairns,11.2,8.0,27.8
2010-04-26,Cairns,0.0,7.0,27.9
2010-04-27,Cairns,10.4,7.0,28.5
2010-04-28,Cairns,1.0,8.0,27.0
2010-04-29,Cairns,1.4,6.0,28.0
2010-04-30,Cairns,0.4,7.0,26.1
2010-05-01,Cairns,8.6,7.0,26.9
2010-05-02,Cairns,0.6,6.0,27.4
2010-05-03,Cairns,8.4,3.0,27.7
2010-05-04,Cairns,8.8,6.0,27.1
2010-05-05,Cairns,0.2,5.0,28.4
2010-05-06,Cairns,0.0,6.0,28.3
2010-05-07,Cairns,0.0,5.0,28.3
2010-05-08,Cairns,0.0,8.0,26.6
2010-05-09,Cairns,0.4,6.0,25.2
2010-05-10,Cairns,0.4,5.0,27.4
2010-05-11,Cairns,0.2,6.0,28.1
2010-05-12,Cairns,0.0,7.0,26.7
2010-05-13,Cairns,1.4,7.0,25.6
2010-05-14,Cairns,0.2,6.0,26.3
2010-05-15,Cairns,0.0,2.0,27.6
2010-05-16,Cairns,0.0,1.0,28.0
2010-05-17,Cairns,0.4,7.0,25.9
2010-05-18,Cairns,0.4,6.0,26.0
2010-05-19,Cairns,0.0,7.0,24.5
2010-05-20,Cairns,0.0,6.0,25.7
2010-05-21,Cairns,0.0,5.0,27.7
2010-05-22,Cairns,0.0,2.0,28.7
2010-05-23,Cairns,0.0,6.0,28.4
2010-05-24,Cairns,0.0,6.0,27.4
2010-05-25,Cairns,0.0,1.0,27.0
2010-05-26,Cairns,0.0,3.0,27.3
2010-05-27,Cairns,0.6,1.0,27.4
2010-05-28,Cairns,0.0,3.0,27.5
2010-05-29,Cairns,0.0,7.0,27.8
2010-05-30,Cairns,0.0,6.0,27.0
2010-05-31,Cairns,0.0,2.0,25.8
2010-06-01,Cairns,0.0,1.0,26.2
2010-06-02,Cairns,0.0,1.0,27.2
2010-06-03,Cairns,0.4,3.0,27.7
2010-06-04,Cairns,0.2,2.0,28.1
2010-06-05,Cairns,0.0,2.0,26.5
2010-06-06,Cairns,0.0,1.0,26.0
2010-06-07,Cairns,0.0,4.0,25.0
2010-06-08,Cairns,0.0,2.0,26.1
2010-06-09,Cairns,0.0,1.0,27.6
2010-06-10,Cairns,0.0,2.0,27.8
2010-06-11,Cairns,0.0,7.0,26.5
2010-06-12,Cairns,0.0,1.0,26.1
2010-06-13,Cairns,0.0,2.0,25.7
2010-06-14,Cairns,0.0,5.0,26.4
2010-06-15,Cairns,0.0,7.0,25.5
2010-06-16,Cairns,0.0,7.0,25.8
2010-06-17,Cairns,2.2,1.0,27.0
2010-06-18,Cairns,0.0,1.0,27.6
2010-06-19,Cairns,0.0,6.0,27.1
2010-06-20,Cairns,0.0,2.0,24.7
2010-06-21,Cairns,0.0,7.0,24.2
2010-06-22,Cairns,0.4,7.0,24.6
2010-06-23,Cairns,1.2,7.0,23.6
2010-06-24,Cairns,0.4,3.0,25.9
2010-06-25,Cairns,0.0,3.0,27.6
2010-06-26,Cairns,4.6,6.0,25.2
2010-06-27,Cairns,1.4,6.0,26.9
2010-06-28,Cairns,0.0,4.0,28.2
2010-06-29,Cairns,0.0,6.0,26.4
2010-06-30,Cairns,0.0,5.0,25.6
2010-07-01,Cairns,0.0,7.0,26.7
2010-07-02,Cairns,0.2,7.0,25.2
2010-07-03,Cairns,1.2,7.0,25.1
2010-07-04,Cairns,0.2,7.0,23.9
2010-07-05,Cairns,0.0,7.0,24.3
2010-07-06,Cairns,0.8,5.0,27.3
2010-07-07,Cairns,0.2,7.0,26.2
2010-07-08,Cairns,0.0,7.0,25.9
2010-07-09,Cairns,0.0,3.0,26.8
2010-07-10,Cairns,0.0,7.0,25.1
2010-07-11,Cairns,0.0,7.0,25.8
2010-07-12,Cairns,2.8,7.0,23.9
2010-07-13,Cairns,1.8,7.0,22.9
2010-07-14,Cairns,0.6,6.0,27.0
2010-07-15,Cairns,0.0,7.0,24.0
2010-07-16,Cairns,0.0,7.0,24.0
2010-07-17,Cairns,0.0,6.0,24.9
2010-07-18,Cairns,1.0,6.0,26.4
2010-07-19,Cairns,0.2,1.0,27.0
2010-07-20,Cairns,0.0,1.0,27.9
2010-07-21,Cairns,0.0,7.0,25.7
2010-07-22,Cairns,0.0,7.0,24.0
2010-07-23,Cairns,0.0,8.0,23.1
2010-07-24,Cairns,3.4,8.0,22.7
2010-07-25,Cairns,1.0,8.0,23.7
2010-07-26,Cairns,6.8,8.0,23.7
2010-07-27,Cairns,15.6,7.0,27.3
2010-07-28,Cairns,0.0,3.0,27.4
2010-07-29,Cairns,0.8,6.0,27.4
2010-07-30,Cairns,0.0,6.0,27.3
2010-07-31,Cairns,0.0,7.0,27.2
2010-08-01,Cairns,0.0,3.0,27.8
2010-08-02,Cairns,0.0,6.0,26.9
2010-08-03,Cairns,0.0,3.0,24.7
2010-08-04,Cairns,0.0,1.0,24.2
2010-08-05,Cairns,0.0,5.0,26.8
2010-08-06,Cairns,0.0,3.0,27.8
2010-08-07,Cairns,0.0,6.0,25.6
2010-08-08,Cairns,0.0,6.0,24.4
2010-08-09,Cairns,0.0,7.0,25.8
2010-08-10,Cairns,2.0,8.0,24.5
2010-08-11,Cairns,1.6,8.0,23.2
2010-08-12,Cairns,0.2,1.0,24.3
2010-08-13,Cairns,0.0,1.0,24.4
2010-08-14,Cairns,0.0,1.0,24.7
2010-08-15,Cairns,0.0,1.0,26.1
2010-08-16,Cairns,0.0,1.0,27.9
2010-08-17,Cairns,0.0,2.0,27.8
2010-08-18,Cairns,0.0,7.0,26.9
2010-08-19,Cairns,2.2,2.0,28.4
2010-08-20,Cairns,0.4,1.0,28.8
2010-08-21,Cairns,0.0,1.0,28.7
2010-08-22,Cairns,0.0,5.0,28.2
2010-08-23,Cairns,0.0,1.0,29.3
2010-08-24,Cairns,0.0,1.0,27.4
2010-08-25,Cairns,0.0,3.0,28.9
2010-08-26,Cairns,0.0,8.0,26.5
2010-08-27,Cairns,1.0,7.0,24.5
2010-08-28,Cairns,0.0,7.0,25.8
2010-08-29,Cairns,3.0,8.0,22.6
2010-08-30,Cairns,20.0,8.0,22.4
2010-08-31,Cairns,32.2,5.0,26.5
2010-09-01,Cairns,3.6,6.0,25.6
2010-09-02,Cairns,0.0,1.0,28.0
2010-09-03,Cairns,0.0,1.0,28.5
2010-09-04,Cairns,0.4,8.0,28.1
2010-09-05,Cairns,0.6,7.0,28.4
2010-09-06,Cairns,0.0,7.0,25.7
2010-09-07,Cairns,0.0,1.0,28.6
2010-09-08,Cairns,0.0,1.0,29.2
2010-09-09,Cairns,0.6,2.0,29.6
2010-09-10,Cairns,0.2,1.0,27.9
2010-09-11,Cairns,0.0,1.0,28.8
2010-09-12,Cairns,0.0,8.0,29.5
2010-09-13,Cairns,1.6,6.0,28.3
2010-09-14,Cairns,0.2,2.0,29.1
2010-09-15,Cairns,0.0,2.0,29.3
2010-09-16,Cairns,0.0,1.0,28.5
2010-09-17,Cairns,0.0,1.0,29.8
2010-09-18,Cairns,4.4,5.0,28.6
2010-09-19,Cairns,1.0,8.0,24.6
2010-09-20,Cairns,51.4,7.0,27.2
2010-09-21,Cairns,2.4,7.0,26.8
2010-09-22,Cairns,2.0,6.0,28.6
2010-09-23,Cairns,0.2,6.0,28.4
2010-09-24,Cairns,0.2,7.0,29.3
2010-09-25,Cairns,0.0,6.0,29.7
2010-09-26,Cairns,0.0,7.0,26.7
2010-09-27,Cairns,0.6,1.0,29.8
2010-09-28,Cairns,0.2,6.0,29.6
2010-09-29,Cairns,22.2,1.0,28.7
2010-09-30,Cairns,0.0,3.0,29.4
2010-10-01,Cairns,2.2,7.0,25.9
2010-10-02,Cairns,18.8,8.0,23.6
2010-10-03,Cairns,27.2,7.0,27.7
2010-10-04,Cairns,9.8,2.0,29.4
2010-10-05,Cairns,0.4,1.0,29.7
2010-10-06,Cairns,0.2,7.0,28.7
2010-10-07,Cairns,0.4,5.0,29.7
2010-10-08,Cairns,4.6,7.0,28.2
2010-10-09,Cairns,9.6,5.0,29.7
2010-10-10,Cairns,5.2,7.0,28.7
2010-10-11,Cairns,2.6,6.0,28.7
2010-10-12,Cairns,0.4,3.0,28.9
2010-10-13,Cairns,0.0,2.0,29.8
2010-10-14,Cairns,26.2,6.0,26.8
2010-10-15,Cairns,18.2,5.0,28.0
2010-10-16,Cairns,1.8,7.0,25.9
2010-10-17,Cairns,3.0,6.0,27.5
2010-10-18,Cairns,0.0,7.0,24.4
2010-10-19,Cairns,0.0,7.0,28.2
2010-10-20,Cairns,0.0,6.0,28.8
2010-10-21,Cairns,6.2,8.0,24.8
2010-10-22,Cairns,32.4,7.0,26.5
2010-10-23,Cairns,15.4,7.0,28.2
2010-10-24,Cairns,0.0,4.0,29.0
2010-10-25,Cairns,0.0,1.0,29.8
2010-10-26,Cairns,0.0,1.0,29.2
2010-10-27,Cairns,0.0,1.0,30.1
2010-10-28,Cairns,0.0,7.0,29.4
2010-10-29,Cairns,0.0,3.0,29.5
2010-10-30,Cairns,0.0,3.0,29.4
2010-10-31,Cairns,0.0,7.0,28.4
2010-11-01,Cairns,0.0,6.0,29.6
2010-11-02,Cairns,0.0,5.0,29.7
2010-11-03,Cairns,0.4,8.0,27.2
2010-11-04,Cairns,3.2,7.0,27.7
2010-11-05,Cairns,0.6,6.0,28.1
2010-11-06,Cairns,0.0,6.0,28.4
2010-11-07,Cairns,0.0,7.0,29.3
2010-11-08,Cairns,0.4,7.0,30.4
2010-11-09,Cairns,1.0,8.0,29.2
2010-11-10,Cairns,0.0,4.0,30.9
2010-11-11,Cairns,0.0,3.0,30.9
2010-11-12,Cairns,0.0,4.0,30.0
2010-11-13,Cairns,0.0,7.0,29.7
2010-11-14,Cairns,0.0,7.0,28.1
2010-11-15,Cairns,2.4,3.0,30.5
2010-11-16,Cairns,0.0,7.0,24.9
2010-11-17,Cairns,8.0,7.0,30.7
2010-11-18,Cairns,2.8,7.0,27.7
2010-11-19,Cairns,0.0,8.0,24.7
2010-11-20,Cairns,18.4,4.0,29.3
2010-11-21,Cairns,21.0,7.0,27.3
2010-11-22,Cairns,0.0,6.0,29.1
2010-11-23,Cairns,2.6,8.0,25.6
2010-11-24,Cairns,15.2,7.0,26.5
2010-11-25,Cairns,28.2,7.0,27.6
2010-11-26,Cairns,45.8,8.0,24.6
2010-11-27,Cairns,39.6,4.0,28.8
2010-11-28,Cairns,1.4,2.0,29.2
2010-11-29,Cairns,3.0,5.0,28.5
2010-11-30,Cairns,10.4,6.0,27.9
2010-12-01,Cairns,0.0,4.0,30.0
2010-12-02,Cairns,0.0,5.0,31.7
2010-12-03,Cairns,0.0,5.0,31.0
2010-12-04,Cairns,0.0,2.0,30.9
2010-12-05,Cairns,0.0,1.0,30.9
2010-12-06,Cairns,0.0,7.0,29.1
2010-12-07,Cairns,0.0,5.0,31.7
2010-12-08,Cairns,16.8,5.0,31.0
2010-12-09,Cairns,11.4,2.0,32.3
2010-12-10,Cairns,0.8,5.0,31.1
2010-12-11,Cairns,0.0,4.0,30.6
2010-12-12,Cairns,1.0,7.0,30.3
2010-12-13,Cairns,43.4,6.0,27.6
2010-12-14,Cairns,1.4,5.0,30.4
2010-12-15,Cairns,7.6,4.0,29.8
2010-12-16,Cairns,0.0,4.0,29.5
2010-12-17,Cairns,0.0,4.0,31.4
2010-12-18,Cairns,0.0,7.0,31.5
2010-12-19,Cairns,19.6,6.0,31.2
2010-12-20,Cairns,0.0,7.0,27.7
2010-12-21,Cairns,8.2,7.0,26.9
2010-12-22,Cairns,17.2,7.0,29.2
2010-12-23,Cairns,79.2,8.0,28.3
2010-12-24,Cairns,18.6,8.0,25.2
2010-12-25,Cairns,76.8,8.0,29.1
2010-12-26,Cairns,27.4,7.0,28.4
2010-12-27,Cairns,10.8,8.0,29.3
2010-12-28,Cairns,17.6,7.0,29.9
2010-12-29,Cairns,3.0,8.0,29.9
2010-12-30,Cairns,0.0,2.0,31.1
2010-12-31,Cairns,1.2,7.0,30.3
2011-01-01,Cairns,31.2,8.0,26.6
2011-01-02,Cairns,73.2,8.0,27.4
2011-01-03,Cairns,1.8,7.0,28.7
2011-01-04,Cairns,8.0,2.0,28.9
2011-01-05,Cairns,6.8,7.0,30.8
2011-01-06,Cairns,0.0,7.0,27.0
2011-01-07,Cairns,1.6,3.0,31.2
2011-01-08,Cairns,0.0,2.0,30.9
2011-01-09,Cairns,0.0,8.0,27.3
2011-01-10,Cairns,19.4,4.0,29.6
2011-01-11,Cairns,0.6,8.0,24.8
2011-01-12,Cairns,38.6,7.0,30.0
2011-01-13,Cairns,0.2,7.0,30.7
2011-01-14,Cairns,48.6,7.0,26.8
2011-01-15,Cairns,2.0,7.0,31.4
2011-01-16,Cairns,0.4,7.0,30.2
2011-01-17,Cairns,3.2,7.0,27.5
2011-01-18,Cairns,5.2,8.0,25.7
2011-01-19,Cairns,15.8,5.0,30.6
2011-01-20,Cairns,11.2,7.0,29.3
2011-01-21,Cairns,6.4,7.0,24.6
2011-01-22,Cairns,81.6,8.0,23.8
2011-01-23,Cairns,43.8,5.0,31.3
2011-01-24,Cairns,0.0,5.0,29.4
2011-01-25,Cairns,0.0,1.0,31.5
2011-01-26,Cairns,0.0,1.0,32.7
2011-01-27,Cairns,0.0,3.0,30.5
2011-01-28,Cairns,5.0,1.0,32.0
2011-01-29,Cairns,0.0,7.0,27.9
2011-01-30,Cairns,5.4,5.0,30.1
2011-01-31,Cairns,0.0,4.0,30.4
2011-02-01,Cairns,0.0,4.0,32.3
2011-02-03,Cairns,28.2,8.0,23.9
2011-02-04,Cairns,268.6,8.0,28.0
2011-02-05,Cairns,13.2,3.0,30.5
2011-02-06,Cairns,0.6,7.0,25.4
2011-02-07,Cairns,50.4,7.0,25.5
2011-02-08,Cairns,31.8,3.0,29.4
2011-02-09,Cairns,1.2,8.0,25.3
2011-02-10,Cairns,19.2,7.0,26.3
2011-02-11,Cairns,50.2,7.0,26.8
2011-02-12,Cairns,25.8,2.0,30.6
2011-02-13,Cairns,0.4,2.0,30.0
2011-02-14,Cairns,0.4,5.0,29.7
2011-02-15,Cairns,0.2,6.0,27.7
2011-02-16,Cairns,2.2,7.0,27.9
2011-02-17,Cairns,0.6,5.0,30.1
2011-02-18,Cairns,0.0,3.0,32.0
2011-02-19,Cairns,0.0,6.0,32.4
2011-02-20,Cairns,0.2,2.0,32.4
2011-02-21,Cairns,2.0,3.0,30.7
2011-02-22,Cairns,0.0,7.0,30.0
2011-02-23,Cairns,2.6,6.0,28.8
2011-02-24,Cairns,68.6,8.0,24.0
2011-02-25,Cairns,183.0,8.0,26.5
2011-02-26,Cairns,83.8,8.0,24.2
2011-02-27,Cairns,109.6,8.0,24.8
2011-02-28,Cairns,55.8,7.0,27.1
2011-03-01,Cairns,0.8,8.0,25.0
2011-03-02,Cairns,60.8,6.0,30.2
2011-03-03,Cairns,0.2,5.0,30.2
2011-03-04,Cairns,0.0,5.0,31.9
2011-03-05,Cairns,0.0,7.0,29.4
2011-03-06,Cairns,16.0,7.0,28.8
2011-03-07,Cairns,128.2,8.0,28.0
2011-03-08,Cairns,48.0,8.0,25.2
2011-03-09,Cairns,27.0,7.0,27.1
2011-03-10,Cairns,46.2,7.0,26.4
2011-03-11,Cairns,0.8,6.0,30.0
2011-03-12,Cairns,7.4,8.0,26.2
2011-03-13,Cairns,15.4,7.0,27.2
2011-03-14,Cairns,18.0,6.0,29.8
2011-03-15,Cairns,6.2,7.0,26.2
2011-03-16,Cairns,10.8,7.0,26.6
2011-03-17,Cairns,5.4,7.0,29.9
2011-03-18,Cairns,9.2,1.0,30.8
2011-03-19,Cairns,0.0,4.0,29.9
2011-03-20,Cairns,0.0,6.0,29.4
2011-03-21,Cairns,0.0,7.0,29.2
2011-03-22,Cairns,2.6,3.0,30.7
2011-03-23,Cairns,0.2,6.0,29.7
2011-03-24,Cairns,1.4,4.0,30.6
2011-03-25,Cairns,12.2,3.0,30.6
2011-03-26,Cairns,0.8,5.0,30.7
2011-03-27,Cairns,0.0,7.0,29.5
2011-03-28,Cairns,0.0,3.0,30.7
2011-03-29,Cairns,0.4,4.0,30.8
2011-03-30,Cairns,0.6,3.0,31.5
2011-03-31,Cairns,0.2,7.0,29.7
2011-05-01,Cairns,0.0,1.0,27.5
2011-05-02,Cairns,0.0,5.0,28.3
2011-05-03,Cairns,0.0,5.0,28.8
2011-05-04,Cairns,0.0,4.0,28.7
2011-05-05,Cairns,0.0,3.0,27.5
2011-05-06,Cairns,0.0,2.0,26.9
2011-05-07,Cairns,0.0,4.0,27.4
2011-05-08,Cairns,0.0,6.0,27.9
2011-05-09,Cairns,0.0,5.0,27.6
2011-05-10,Cairns,0.0,2.0,26.9
2011-05-11,Cairns,0.0,1.0,25.8
2011-05-12,Cairns,0.0,7.0,25.0
2011-05-13,Cairns,0.0,2.0,25.0
2011-05-14,Cairns,0.0,1.0,26.5
2011-05-15,Cairns,0.0,3.0,24.9
2011-05-16,Cairns,0.0,3.0,25.8
2011-05-17,Cairns,3.0,6.0,23.0
2011-05-18,Cairns,0.4,5.0,24.2
2011-05-19,Cairns,4.4,5.0,26.4
2011-05-20,Cairns,3.6,6.0,26.6
2011-05-21,Cairns,0.4,3.0,27.7
2011-05-22,Cairns,1.6,1.0,28.0
2011-05-23,Cairns,0.0,2.0,28.4
2011-05-24,Cairns,0.2,4.0,28.2
2011-05-25,Cairns,0.0,2.0,24.1
2011-05-26,Cairns,0.0,3.0,23.0
2011-05-27,Cairns,0.0,1.0,24.3
2011-05-28,Cairns,0.0,2.0,26.2
2011-05-29,Cairns,0.0,3.0,26.4
2011-05-30,Cairns,0.0,1.0,26.6
2011-05-31,Cairns,0.0,4.0,25.0
2011-06-01,Cairns,0.0,0.0,25.2
2011-06-02,Cairns,0.0,1.0,25.0
2011-06-03,Cairns,0.0,1.0,25.5
2011-06-04,Cairns,0.0,1.0,25.7
2011-06-05,Cairns,0.0,4.0,26.4
2011-06-06,Cairns,0.0,1.0,26.7
2011-06-07,Cairns,0.0,4.0,27.5
2011-06-08,Cairns,0.0,3.0,26.9
2011-06-09,Cairns,0.0,7.0,25.8
2011-06-10,Cairns,0.0,7.0,25.6
2011-06-11,Cairns,0.0,7.0,23.0
2011-06-12,Cairns,0.0,2.0,24.6
2011-06-13,Cairns,0.0,8.0,24.4
2011-06-14,Cairns,0.0,1.0,24.0
2011-06-15,Cairns,0.0,4.0,23.9
2011-06-16,Cairns,0.0,2.0,24.0
2011-06-17,Cairns,0.0,2.0,24.2
2011-06-18,Cairns,0.0,3.0,23.7
2011-06-19,Cairns,0.0,7.0,24.1
2011-06-20,Cairns,0.0,2.0,25.5
2011-06-21,Cairns,0.0,7.0,25.1
2011-06-22,Cairns,0.0,3.0,24.9
2011-06-23,Cairns,0.0,1.0,25.0
2011-06-24,Cairns,0.0,4.0,24.7
2011-06-25,Cairns,0.0,1.0,25.9
2011-06-26,Cairns,0.0,3.0,24.3
2011-06-27,Cairns,2.8,8.0,20.6
2011-06-28,Cairns,1.0,7.0,21.7
2011-06-29,Cairns,58.4,6.0,24.3
2011-06-30,Cairns,7.0,7.0,22.5
2011-07-01,Cairns,7.4,3.0,24.1
2011-07-02,Cairns,0.0,7.0,21.5
2011-07-03,Cairns,2.0,7.0,23.8
2011-07-04,Cairns,0.0,6.0,23.2
2011-07-05,Cairns,0.0,6.0,24.9
2011-07-06,Cairns,0.0,7.0,24.2
2011-07-07,Cairns,0.0,7.0,26.1
2011-07-08,Cairns,0.0,6.0,25.0
2011-07-09,Cairns,0.0,7.0,25.0
2011-07-10,Cairns,0.0,3.0,24.8
2011-07-11,Cairns,0.0,1.0,24.3
2011-07-12,Cairns,0.0,3.0,23.9
2011-07-13,Cairns,0.0,2.0,25.9
2011-07-14,Cairns,0.0,6.0,26.0
2011-07-15,Cairns,0.0,6.0,24.7
2011-07-16,Cairns,0.4,6.0,25.5
2011-07-17,Cairns,0.2,7.0,24.1
2011-07-18,Cairns,0.0,2.0,25.6
2011-07-19,Cairns,0.0,2.0,25.7
2011-07-20,Cairns,0.0,5.0,25.0
2011-07-21,Cairns,0.0,5.0,23.8
2011-07-22,Cairns,0.0,2.0,24.7
2011-07-23,Cairns,0.0,0.0,24.0
2011-07-24,Cairns,0.0,4.0,24.2
2011-07-25,Cairns,0.0,1.0,24.9
2011-07-26,Cairns,0.0,1.0,25.4
2011-07-27,Cairns,2.2,5.0,24.0
2011-07-28,Cairns,0.0,4.0,25.1
2011-07-29,Cairns,0.0,7.0,23.8
2011-07-30,Cairns,0.0,6.0,24.5
2011-07-31,Cairns,0.0,1.0,25.3
2011-08-01,Cairns,0.0,1.0,24.0
2011-08-02,Cairns,0.0,6.0,23.6
2011-08-03,Cairns,0.0,1.0,25.4
2011-08-04,Cairns,2.8,5.0,25.3
2011-08-05,Cairns,1.2,8.0,20.3
2011-08-06,Cairns,2.2,7.0,23.1
2011-08-07,Cairns,2.2,6.0,24.2
2011-08-08,Cairns,0.6,4.0,24.7
2011-08-09,Cairns,0.0,1.0,24.2
2011-08-10,Cairns,0.0,0.0,24.6
2011-08-11,Cairns,0.0,7.0,24.4
2011-08-12,Cairns,0.0,5.0,25.2
2011-08-13,Cairns,0.0,3.0,24.8
2011-08-14,Cairns,0.0,3.0,25.4
2011-08-15,Cairns,0.0,5.0,26.0
2011-08-16,Cairns,0.4,3.0,25.4
2011-08-17,Cairns,0.0,3.0,26.0
2011-08-18,Cairns,0.0,3.0,26.8
2011-08-19,Cairns,0.0,5.0,25.4
2011-08-20,Cairns,0.0,1.0,26.0
2011-08-21,Cairns,0.0,2.0,25.2
2011-08-22,Cairns,0.0,1.0,25.6
2011-08-23,Cairns,0.2,1.0,24.3
2011-08-24,Cairns,0.0,1.0,25.4
2011-08-25,Cairns,0.0,1.0,26.4
2011-08-26,Cairns,0.0,1.0,27.8
2011-08-27,Cairns,0.0,7.0,29.9
2011-08-28,Cairns,0.0,3.0,29.1
2011-08-29,Cairns,0.0,7.0,28.3
2011-08-30,Cairns,0.0,6.0,27.3
2011-08-31,Cairns,0.0,3.0,27.6
2011-09-01,Cairns,0.0,6.0,25.8
2011-09-02,Cairns,0.8,5.0,26.4
2011-09-03,Cairns,0.6,5.0,26.0
2011-09-04,Cairns,4.6,7.0,22.7
2011-09-05,Cairns,7.2,6.0,23.6
2011-09-06,Cairns,0.0,3.0,25.7
2011-09-07,Cairns,0.0,7.0,26.2
2011-09-08,Cairns,0.0,7.0,26.2
2011-09-09,Cairns,0.0,4.0,25.7
2011-09-10,Cairns,0.0,6.0,24.0
2011-09-11,Cairns,0.0,5.0,25.0
2011-09-12,Cairns,0.0,8.0,23.3
2011-09-13,Cairns,0.0,3.0,25.4
2011-09-14,Cairns,0.0,1.0,25.1
2011-09-15,Cairns,0.0,1.0,26.1
2011-09-16,Cairns,0.8,3.0,25.9
2011-09-17,Cairns,0.0,1.0,26.5
2011-09-18,Cairns,0.0,1.0,26.9
2011-09-19,Cairns,0.0,1.0,27.6
2011-09-20,Cairns,0.0,6.0,26.5
2011-09-21,Cairns,0.0,1.0,28.2
2011-09-22,Cairns,0.0,4.0,27.7
2011-09-23,Cairns,0.0,6.0,27.6
2011-09-24,Cairns,0.0,4.0,26.8
2011-09-25,Cairns,0.0,4.0,28.1
2011-09-26,Cairns,0.0,1.0,26.1
2011-09-27,Cairns,0.0,1.0,28.5
2011-09-28,Cairns,0.0,1.0,27.2
2011-09-29,Cairns,0.0,1.0,26.0
2011-09-30,Cairns,0.0,0.0,27.2
2011-10-01,Cairns,0.0,0.0,30.5
2011-10-02,Cairns,0.0,0.0,29.7
2011-10-03,Cairns,0.0,1.0,27.8
2011-10-04,Cairns,0.0,1.0,27.3
2011-10-05,Cairns,0.0,7.0,24.6
2011-10-06,Cairns,0.0,7.0,26.7
2011-10-07,Cairns,0.0,1.0,27.0
2011-10-08,Cairns,0.0,4.0,28.0
2011-10-09,Cairns,0.0,2.0,28.3
2011-10-10,Cairns,0.0,1.0,28.5
2011-10-11,Cairns,0.0,2.0,28.9
2011-10-12,Cairns,0.0,1.0,29.4
2011-10-13,Cairns,0.0,4.0,28.3
2011-10-14,Cairns,0.0,2.0,30.3
2011-10-15,Cairns,0.0,7.0,27.1
2011-10-16,Cairns,7.6,6.0,28.8
2011-10-17,Cairns,0.0,1.0,31.8
2011-10-18,Cairns,16.4,8.0,24.4
2011-10-19,Cairns,206.2,8.0,22.0
2011-10-20,Cairns,136.6,7.0,25.3
2011-10-21,Cairns,11.4,7.0,26.6
2011-10-22,Cairns,15.4,2.0,27.6
2011-10-23,Cairns,0.2,3.0,28.4
2011-10-24,Cairns,0.6,2.0,29.1
2011-10-25,Cairns,0.0,6.0,28.1
2011-10-26,Cairns,0.0,3.0,28.9
2011-10-27,Cairns,0.0,2.0,29.2
2011-10-28,Cairns,0.0,1.0,29.6
2011-10-29,Cairns,0.0,1.0,29.3
2011-10-30,Cairns,0.0,2.0,29.7
2011-10-31,Cairns,0.0,1.0,28.9
2011-11-01,Cairns,0.0,2.0,29.2
2011-11-02,Cairns,4.6,2.0,28.8
2011-11-03,Cairns,0.4,5.0,29.4
2011-11-04,Cairns,0.0,8.0,28.5
2011-11-05,Cairns,0.4,3.0,29.5
2011-11-06,Cairns,28.2,6.0,28.6
2011-11-07,Cairns,5.0,1.0,29.2
2011-11-08,Cairns,1.6,2.0,29.7
2011-11-09,Cairns,1.0,1.0,29.8
2011-11-10,Cairns,2.0,2.0,30.3
2011-11-11,Cairns,0.0,2.0,30.6
2011-11-12,Cairns,0.0,2.0,29.2
2011-11-13,Cairns,2.6,1.0,29.7
2011-11-14,Cairns,0.0,2.0,30.1
2011-11-15,Cairns,0.0,3.0,29.7
2011-11-16,Cairns,0.0,7.0,28.4
2011-11-17,Cairns,0.6,2.0,29.4
2011-11-18,Cairns,0.0,4.0,30.1
2011-11-19,Cairns,0.0,4.0,29.7
2011-11-20,Cairns,0.8,2.0,29.0
2011-11-21,Cairns,4.2,2.0,28.5
2011-11-22,Cairns,0.0,1.0,29.9
2011-11-23,Cairns,0.2,7.0,30.1
